EDR3,l, b, d, ed, rv, erv, pml, epml, pmb, epmb, pmlpmbcorr, pmem, type
1939190485906068480,110.337506,-14.222472,14.41,1.879,-13.801,1.981,2.719,0.0345,-0.1037,0.0335,-0.0761,0.0,KGiant
1743666459144218112,61.514253,-27.125467,22.41,3.95,-100.1,3.305,-0.8201,0.0551,-1.5442,0.0609,-0.238,0.0,KGiant
1743714910670662144,61.517013,-26.991777,9.7,1.431,-17.801,1.735,1.2714,0.0326,-4.0135,0.036,-0.2448,0.0,KGiant
1743770539087043584,60.014781,-25.988181,9.84,1.51,-103.3,2.639,0.9848,0.0419,-0.4476,0.0404,-0.3039,0.0,KGiant
1745070230550939392,61.570799,-24.432491,39.02,5.489,-182.4,3.276,-0.6018,0.0845,-0.7518,0.0965,-0.3217,0.0,KGiant
1746363977779613696,61.830114,-24.916515,15.11,2.274,-99.5,2.755,-1.9577,0.0509,-0.7137,0.05,-0.0075,0.0,KGiant
1744752192518081536,61.174285,-25.376351,13.89,2.335,-343.399,2.02,-3.7523,0.0413,-0.5448,0.0409,-0.2417,0.0,KGiant
1744759068759819264,61.223815,-25.599405,12.47,1.931,-347.699,2.149,-5.2979,0.0332,-2.1077,0.0323,-0.2239,0.0,KGiant
1746331748344755712,62.387447,-25.404082,12.55,1.627,-231.0,2.047,-1.4596,0.0397,-1.1519,0.034,-0.128,0.0,KGiant
1745483230309808128,62.339934,-26.461072,29.97,6.387,-124.4,6.52,-0.1573,0.1322,-0.2388,0.1499,-0.1848,0.0,KGiant
2731465613889022976,80.236732,-39.316206,21.3,3.484,-486.4,2.968,0.2965,0.0729,-3.5083,0.0704,0.1362,0.0,KGiant
2732763175048738304,81.639716,-37.507928,14.35,2.884,-248.8,4.417,0.4739,0.0624,-0.2677,0.0634,0.0337,0.0,KGiant
2731901810767587328,82.003599,-38.679329,15.55,2.93,-70.5,2.564,0.7379,0.0741,-2.5893,0.0742,-0.2475,0.0,KGiant
2732090926767501312,82.33894,-38.769334,22.14,4.63,-210.2,3.846,0.3079,0.0783,-2.2124,0.0728,-0.0994,0.0,KGiant
2771039683073571328,100.395991,-45.403625,16.09,3.691,-236.4,2.13,0.423,0.055,-1.6533,0.0455,0.0349,0.0,KGiant
2819280923244310528,97.694264,-44.308924,47.47,8.754,-223.2,9.93,-0.8524,0.1921,-1.2,0.1526,-0.2216,0.825,KGiant
2771697873925540352,100.864635,-44.618811,35.65,8.553,-3.1,5.761,0.4809,0.1961,-1.5671,0.1576,-0.0367,0.0,KGiant
2771799819268957184,101.084534,-44.094612,32.03,9.259,-193.4,7.866,-0.1839,0.2858,-0.8299,0.1981,-0.3843,0.002,KGiant
2781101515841427968,120.391904,-47.338049,45.97,5.57,-3.0,3.449,0.9071,0.0954,-0.6905,0.0537,0.1871,0.0,KGiant
2575902379463984128,143.81734,-46.874683,9.61,1.639,73.999,1.75,5.9884,0.0522,-0.7816,0.0447,0.2847,0.0,KGiant
2588163476006428672,142.015349,-46.786398,34.64,5.532,21.7,4.728,0.9456,0.1124,-0.6036,0.0858,0.352,0.006,KGiant
2587542153153022464,142.13616,-47.463648,16.94,2.406,-8.301,1.622,5.0012,0.0465,-1.4011,0.0395,0.4329,0.0,KGiant
2588302705961724928,141.498769,-45.771882,31.85,2.551,-148.4,1.911,0.8291,0.0493,-0.0753,0.0342,0.3275,0.0,KGiant
2588397607559136256,141.578212,-45.651555,25.75,5.9,-241.2,3.362,0.3671,0.1302,-2.3487,0.0928,0.3271,0.954,KGiant
2588282158838222848,141.782158,-45.960031,35.97,4.922,-222.6,6.604,0.3685,0.1125,-1.9406,0.0851,0.3705,0.987,KGiant
2588231164691719168,142.170484,-45.998505,30.06,5.454,-158.3,7.425,1.0354,0.1777,-0.1002,0.1543,0.3623,0.0,KGiant
90090001345991168,144.193002,-45.537175,60.93,4.034,-129.2,3.293,0.8951,0.0915,-0.7792,0.0983,0.479,0.031,KGiant
2588068132028055040,144.393159,-45.745281,28.12,7.372,-60.5,4.086,0.3653,0.1705,-2.5719,0.169,0.3211,0.873,KGiant
2653262299607264768,69.187144,-50.077022,25.9,5.288,-167.6,5.862,-0.7305,0.1053,-1.485,0.1077,-0.0423,0.0,KGiant
2653345926915127808,70.289251,-50.244884,33.42,3.518,-200.0,3.964,-0.2329,0.063,-0.9922,0.0623,0.0018,0.0,KGiant
2653316068303284224,70.033968,-49.869709,44.98,6.432,-30.7,3.991,-0.1317,0.0739,-1.2948,0.0768,-0.0722,0.0,KGiant
2653280128016333312,69.232522,-49.847422,22.16,4.833,-9.3,2.896,-0.565,0.0815,-1.4691,0.0784,-0.0973,0.0,KGiant
2653171418099333632,68.029818,-48.651652,15.83,2.587,-20.6,1.919,0.0048,0.0541,-3.2335,0.0526,0.0791,0.0,KGiant
2653074764155271168,67.753548,-49.084537,15.23,2.507,-10.9,2.37,-0.0612,0.0456,-2.8299,0.0391,-0.073,0.0,KGiant
2653131315989345280,67.454907,-48.784828,12.56,2.931,59.3,3.36,-2.7823,0.0539,-7.9732,0.0522,-0.1246,0.0,KGiant
2653946470717627392,68.155188,-48.263967,31.08,3.894,-87.8,2.678,-0.6218,0.0675,-1.5778,0.0655,-0.0868,0.0,KGiant
2653954545256156160,68.418774,-48.240409,18.61,3.276,-40.6,3.112,-0.3276,0.0871,-2.2468,0.0833,-0.2847,0.0,KGiant
2654542814041816064,70.135804,-47.970259,39.88,5.452,-271.0,3.555,-0.61,0.1159,-0.896,0.1161,-0.3495,0.0,KGiant
2654319686195735552,69.17609,-48.641756,30.27,2.775,-211.9,3.306,-0.279,0.0425,-1.5858,0.0395,-0.0943,0.0,KGiant
2653528278342165504,69.97136,-49.35584,8.96,2.257,9.699,2.648,2.3696,0.043,-6.1084,0.0402,-0.0418,0.0,KGiant
2641805972561759744,90.477574,-59.667814,18.19,4.686,-120.2,3.79,0.8906,0.0824,-1.46,0.0636,-0.2441,0.0,KGiant
2641902351627920384,91.556999,-59.311503,53.59,10.103,-45.2,6.577,0.3905,0.135,-0.93,0.0952,-0.4242,0.0,KGiant
2642553571749042176,89.309604,-58.82003,15.6,3.104,73.499,2.7,3.4369,0.0868,-2.2201,0.0727,-0.0479,0.0,KGiant
2642541614560093184,88.978738,-58.943733,29.08,5.527,-159.6,4.761,0.0225,0.1395,-1.6648,0.1355,-0.0834,0.0,KGiant
2642584048836926464,88.204161,-58.608866,21.74,4.618,-317.8,3.625,-1.0463,0.1148,-1.0753,0.0994,-0.2789,0.0,KGiant
2642853596689136640,87.628325,-57.764058,55.98,5.827,-161.0,3.294,-0.0139,0.0873,-1.036,0.0691,-0.1181,0.0,KGiant
2643340027505148928,91.187616,-57.874311,16.52,3.305,-95.8,3.144,0.5413,0.0853,-3.2238,0.0688,0.0874,0.0,KGiant
2642678057081170944,91.275187,-58.817719,22.09,3.32,81.3,3.238,-0.4231,0.0588,-1.3216,0.0412,-0.315,0.039,KGiant
2642671322572445184,90.989575,-58.848515,8.75,1.326,-105.8,1.607,0.996,0.044,-4.9795,0.0365,-0.3057,0.0,KGiant
2643374971359220736,92.094218,-57.793857,33.15,5.284,-229.6,4.572,0.0942,0.0896,-1.3479,0.0611,-0.4319,0.0,KGiant
2642593699628276224,88.89268,-58.744147,48.63,12.234,-2.1,8.342,0.3837,0.2404,-0.9729,0.2177,-0.1291,0.016,KGiant
2642608852272943104,89.408995,-58.594472,97.85,9.768,-77.6,3.402,0.043,0.1572,-0.6138,0.1191,-0.2293,0.163,KGiant
2641284490517254656,87.194765,-58.226239,81.85,13.416,-3.6,7.994,-0.2604,0.2599,-0.8536,0.2237,-0.154,0.495,KGiant
2549340892956668928,117.804948,-61.82896,15.19,2.724,-224.0,2.04,1.3161,0.0805,-2.8327,0.066,0.2985,0.0,KGiant
2549262209155485184,120.782724,-61.562483,16.57,2.106,-188.499,0.8,-1.4048,0.0448,-3.4478,0.0361,0.2532,0.974,KGiant
2509289120330151424,152.501003,-59.443313,24.45,3.598,-160.6,2.792,0.7922,0.0992,-2.7033,0.0977,0.2695,0.997,KGiant
2509241463373035520,152.645638,-59.439959,20.1,3.756,168.1,2.828,1.4136,0.0859,-2.5864,0.0884,0.2854,0.999,KGiant
2509167349417430016,151.453614,-60.122046,13.22,2.751,-165.499,1.831,0.7636,0.0618,-3.6314,0.0484,0.3593,0.686,KGiant
2509041008659585024,149.256818,-60.507987,30.62,3.207,-157.8,1.555,0.451,0.0736,-2.0496,0.0503,0.4854,1.0,KGiant
2508980020124008448,149.913686,-60.760723,31.09,2.799,35.9,2.069,1.1491,0.0467,0.232,0.0343,0.4299,0.0,KGiant
2509002865054840320,148.73604,-61.026024,22.87,4.759,-176.9,4.309,0.5248,0.0918,-2.6862,0.0783,0.4033,0.993,KGiant
2508909269127508480,148.618816,-61.095213,21.25,1.901,-160.1,1.182,0.5644,0.0545,-2.0949,0.0357,0.4731,0.796,KGiant
2509002182155199488,148.791529,-61.062653,26.73,3.949,-149.9,1.832,0.6694,0.0699,-2.4282,0.057,0.3828,0.998,KGiant
2509460953381767168,149.843371,-59.796168,17.41,2.312,-172.299,1.436,0.4648,0.041,-3.5651,0.0331,0.3641,0.996,KGiant
2510351592160046080,149.683632,-58.923293,15.89,3.34,-172.599,2.351,0.3488,0.0687,-3.6528,0.0516,0.5317,0.969,KGiant
2511110560125351936,151.283991,-58.550509,27.86,6.02,-142.0,4.969,0.7417,0.1444,-2.3681,0.134,0.3263,0.975,KGiant
2509129893007160320,152.582446,-59.954019,30.47,7.156,-157.0,5.02,0.6463,0.224,-2.5211,0.1874,0.2364,0.975,KGiant
2509430918675082240,150.178228,-59.963405,38.63,8.652,-170.9,7.584,0.8993,0.2248,-1.6455,0.1847,0.3509,0.94,KGiant
2508933497037751296,149.65339,-61.113776,35.24,9.027,-158.3,4.48,0.775,0.1771,-2.8068,0.1376,0.4692,0.901,KGiant
2509515821589030400,150.765774,-59.356327,35.43,5.957,-77.1,3.067,0.9287,0.1521,-0.1712,0.1369,0.4628,0.0,KGiant
2511061563138418176,151.497946,-58.617238,30.14,6.397,-104.9,3.981,0.9673,0.136,-0.1814,0.1257,0.3385,0.0,KGiant
4226969957886876160,46.01916,-26.120697,11.22,1.906,-266.899,2.265,-5.9614,0.0389,-1.663,0.046,-0.3267,0.0,KGiant
4227013289811809280,45.830336,-25.591352,22.47,3.718,-358.1,4.356,-2.0415,0.0697,-1.1503,0.0793,-0.3152,0.0,KGiant
4227805311845172736,46.390332,-25.553412,16.44,2.675,-50.3,4.205,-1.3481,0.0534,-0.9949,0.0585,-0.2831,0.0,KGiant
4227879906838598144,46.219614,-24.865078,16.31,2.736,-201.4,3.313,-2.1479,0.0615,-1.1123,0.0609,-0.3617,0.0,KGiant
4227834693717385216,45.800671,-24.905312,9.76,1.382,-111.0,1.606,-4.0897,0.0325,-4.3548,0.0389,-0.2712,0.0,KGiant
4226251839354964480,45.333099,-25.263777,9.69,1.669,-150.299,1.643,-6.3721,0.0374,2.0782,0.0401,-0.3194,0.0,KGiant
4226255378408102912,45.33279,-25.180756,14.26,2.303,-358.499,2.076,-4.8398,0.0445,-1.1529,0.0534,-0.3011,0.0,KGiant
4226538884904444416,45.644206,-24.323096,16.57,1.907,54.1,1.961,-2.6765,0.0413,-1.7683,0.0513,-0.2859,0.0,KGiant
4228060845219253248,45.930656,-24.149602,27.4,2.143,-183.9,2.389,-2.3653,0.036,-1.198,0.0377,-0.356,0.0,KGiant
4228043807085221888,45.822559,-24.298562,18.97,2.75,118.7,2.078,-0.5608,0.0612,-0.3846,0.0797,-0.2547,0.0,KGiant
4226345469641131008,45.564463,-24.509508,16.36,3.002,52.3,4.811,-0.063,0.0724,-3.8117,0.0911,-0.3352,0.0,KGiant
4228095342397444608,46.312181,-24.268146,23.91,4.034,-212.5,3.558,-1.2979,0.0987,-0.752,0.1009,-0.2846,0.0,KGiant
4228248007010392576,46.731693,-24.270146,16.45,2.278,-354.699,2.02,-4.3882,0.0559,-0.9342,0.0705,-0.3645,0.0,KGiant
4228629361450080768,47.855582,-24.800189,9.79,1.6,-288.198,1.807,-8.193,0.0438,1.0667,0.0543,-0.2347,0.0,KGiant
4228402007357300736,47.791395,-25.428423,23.82,3.355,-269.5,3.012,-2.0762,0.1069,-0.9833,0.1243,-0.2753,0.0,KGiant
4226254313256318464,45.458993,-25.276903,31.72,6.057,-266.3,4.198,-1.125,0.1395,-0.6925,0.1555,-0.2395,0.0,KGiant
4227913888617893888,46.495329,-25.375657,53.31,12.177,-253.0,10.929,-0.8419,0.2771,0.0727,0.2911,-0.2235,0.0,KGiant
4228319406546040832,47.516537,-26.006706,43.1,7.157,-121.8,4.057,-0.6181,0.1618,-0.5735,0.179,-0.325,0.0,KGiant
2606642903510558720,62.298872,-58.983565,20.77,4.83,-115.9,5.554,-0.2282,0.1459,-1.8117,0.1322,-0.1319,0.0,KGiant
2606526522781415424,60.831103,-58.682177,22.92,4.559,107.6,3.709,-1.2332,0.1369,-3.1427,0.1446,-0.1106,0.0,KGiant
2605313181635923456,59.422617,-57.363685,16.61,3.486,-396.0,4.511,-2.1526,0.0653,-2.5902,0.066,-0.1363,0.0,KGiant
2610010054791591424,61.873424,-56.891559,12.41,2.433,-237.499,2.233,-4.2566,0.0535,-3.4426,0.0571,-0.2007,0.0,KGiant
2606870291963725824,60.762509,-57.264836,24.51,6.295,-15.7,4.882,-0.351,0.116,-2.2324,0.1189,-0.2068,0.0,KGiant
2609900717808905728,61.186909,-56.951381,16.7,4.21,-159.2,3.803,0.5135,0.0751,-1.1809,0.077,-0.2174,0.0,KGiant
2606852910231614464,60.735409,-57.480455,19.15,3.716,61.8,2.582,-2.4019,0.0837,-1.6817,0.0833,-0.2062,0.784,KGiant
2606903900083283968,61.180758,-57.712205,13.27,2.933,-61.1,1.521,-2.2336,0.0459,-1.1721,0.0413,-0.1066,0.0,KGiant
2606857376997632512,61.144853,-57.634056,51.83,5.595,-291.1,2.094,-0.7905,0.0639,-0.8135,0.0615,-0.1202,0.002,KGiant
2606989730709757952,62.242138,-57.694319,17.87,3.818,-362.6,2.39,-2.4671,0.072,-2.5068,0.0794,-0.2778,0.0,KGiant
2606817755923609088,59.864583,-57.367838,42.12,11.967,-20.6,12.275,-0.6615,0.2641,-0.7428,0.2794,-0.1864,0.243,KGiant
2426323271433280512,104.722081,-72.613155,24.37,3.38,-111.199,2.269,-1.9298,0.0646,-2.2913,0.0563,0.079,0.999,KGiant
2426324645822813696,104.584239,-72.536714,17.77,3.553,-104.499,5.755,-2.9385,0.0974,-3.6616,0.1006,0.3033,0.99,KGiant
2424821746571064320,102.682035,-72.63351,26.2,6.476,-107.699,5.705,-1.8866,0.1574,-2.3942,0.125,-0.0804,0.973,KGiant
2426341894411444736,104.12273,-72.362312,13.36,2.132,-111.099,1.977,-2.9083,0.0565,-3.2507,0.0483,0.0027,0.815,KGiant
2424891462480565760,101.436606,-72.181843,26.88,5.991,-124.999,5.931,-2.593,0.1839,-2.9983,0.1439,-0.2482,0.986,KGiant
2428044969203834880,97.037316,-71.455972,18.71,2.165,-110.799,1.216,-2.055,0.0527,-2.269,0.0378,-0.1392,0.975,KGiant
2428041700732829696,97.073453,-71.506224,20.69,4.423,-112.799,4.121,-2.1504,0.074,-2.4793,0.056,-0.1323,0.993,KGiant
2428253051778984960,99.156866,-70.763492,17.56,4.076,-102.799,3.558,-2.4434,0.0894,-2.2885,0.0731,-0.0251,0.912,KGiant
2426734037810042368,103.050719,-70.875522,19.72,4.842,-126.4,3.855,0.3265,0.1226,-3.5022,0.0931,0.0083,0.0,KGiant
2426608006289796096,103.321232,-71.735918,22.97,5.665,-106.099,4.126,-2.1292,0.1412,-2.2968,0.1168,0.1237,0.966,KGiant
2426826946542492160,104.155457,-70.902001,26.78,5.376,-115.6,5.753,-1.4567,0.1253,-2.0233,0.1056,-0.0339,0.983,KGiant
2425044054078733312,97.990748,-71.590092,36.82,8.794,-53.3,4.204,0.8483,0.2972,-1.3533,0.2024,-0.3658,0.0,KGiant
2428040601221193728,97.165299,-71.548713,38.75,8.3,-266.9,5.227,0.079,0.2017,-1.0143,0.1653,-0.1493,0.0,KGiant
2429804600124854272,101.736965,-70.385922,34.87,6.902,-24.2,4.706,0.4823,0.2141,-1.5783,0.1729,0.0189,0.0,KGiant
2463922995690404352,160.360101,-69.339577,22.12,1.89,-137.699,1.818,1.0804,0.033,-2.9505,0.0308,0.3579,1.0,KGiant
2464006073242574848,160.305647,-68.929632,22.22,3.129,-102.8,1.292,0.8403,0.0504,-2.0248,0.0405,0.3729,0.9,KGiant
2477149502097257984,153.064797,-68.794411,19.1,4.034,-105.5,2.974,0.8002,0.0761,-0.3635,0.0529,0.5321,0.0,KGiant
2477018007378499584,153.051101,-69.455853,14.52,2.145,125.8,2.559,1.5995,0.0372,-0.1632,0.0326,0.5101,0.0,KGiant
2465148912500411904,154.165029,-68.591764,26.49,4.975,-98.7,3.136,0.8296,0.1037,-0.371,0.0684,0.5671,0.0,KGiant
2477170976933755904,153.672884,-68.430286,22.93,3.331,-121.8,0.904,0.6301,0.0538,-2.1,0.0392,0.4878,0.955,KGiant
2464868094654175744,157.134436,-68.741458,21.15,2.374,-111.5,0.811,0.972,0.0407,-2.6155,0.0389,0.2686,0.997,KGiant
6913071646157703168,41.161965,-29.772379,11.04,1.429,47.501,2.699,-3.2637,0.0341,3.6329,0.0384,-0.3249,0.0,KGiant
6913089307063312384,41.225628,-29.528013,19.78,2.431,-186.5,4.081,-3.4498,0.0453,-2.3822,0.0484,-0.3943,0.0,KGiant
6913039309349640192,40.653859,-29.469183,22.63,3.811,-111.5,4.789,-1.511,0.0895,-0.9554,0.1087,-0.3562,0.0,KGiant
6913143561090263040,41.317896,-29.221688,21.58,3.225,-148.7,2.753,-2.3294,0.0563,-1.7192,0.0635,-0.3436,0.0,KGiant
6913146756545943552,41.326488,-29.169549,11.47,1.766,-114.2,2.899,-1.6612,0.0341,-0.3635,0.0384,-0.3751,0.0,KGiant
6913110369583162368,40.699783,-28.895398,22.96,2.497,-307.7,2.51,-2.416,0.039,-0.4204,0.0467,-0.344,0.0,KGiant
6913113801261260800,40.512582,-28.771843,11.0,1.895,-114.199,3.334,-4.3737,0.047,-2.2309,0.0532,-0.3605,0.0,KGiant
6908110233080690688,40.156219,-27.387967,19.51,3.126,-269.9,3.371,-2.5208,0.0571,-0.2384,0.0564,-0.4315,0.0,KGiant
6914291210711694336,41.873568,-27.121462,9.56,1.354,-26.201,1.758,2.5614,0.0305,-4.5854,0.0404,-0.381,0.0,KGiant
6914288255774094336,41.7658,-27.155115,20.26,3.479,-296.0,2.92,-2.7414,0.0498,-1.0101,0.0588,-0.3331,0.0,KGiant
6914367386251681792,41.938171,-27.460582,8.43,0.788,-53.8,1.043,-3.5177,0.0351,-1.4394,0.037,-0.3951,0.0,KGiant
6913389813039595520,41.081183,-28.171538,19.65,2.652,-7.799,1.351,-2.1703,0.0824,2.5551,0.0941,-0.3015,0.0,KGiant
6913420363142446080,41.337645,-28.161776,14.84,1.935,-106.198,2.188,-8.5454,0.0495,1.4785,0.0542,-0.3323,0.0,KGiant
6913541167687278592,41.717236,-28.047685,18.96,2.885,27.601,3.525,-5.0173,0.0783,-0.7934,0.1011,-0.4489,0.0,KGiant
6914325978470991872,42.275644,-27.783372,12.45,2.219,-295.7,2.802,-1.0557,0.0359,-0.817,0.0439,-0.3647,0.0,KGiant
6913448705630738432,41.630208,-28.903484,17.58,3.462,48.4,3.668,-0.5238,0.0675,-2.881,0.083,-0.4006,0.0,KGiant
6913554533625659392,42.166591,-28.563073,8.58,1.162,-152.999,1.129,-7.4069,0.0281,0.7402,0.034,-0.336,0.0,KGiant
6913580204645655552,42.47461,-28.491314,26.49,3.013,-270.7,2.288,-1.6929,0.0533,-0.4306,0.0603,-0.3309,0.0,KGiant
6913941600373964800,42.616996,-28.704937,39.65,2.464,33.5,2.508,-1.1613,0.0533,-0.8376,0.055,-0.3699,0.0,KGiant
2689206429936988160,50.564233,-30.925654,11.97,1.783,-487.899,2.169,-3.8744,0.0496,-1.4032,0.05,-0.2869,0.0,KGiant
2689162694284574208,49.846693,-30.707148,9.41,1.546,-157.9,2.281,2.016,0.0424,0.3888,0.0519,-0.2556,0.0,KGiant
2689941011078079488,49.916282,-30.129589,19.15,3.536,20.2,4.057,-0.9066,0.0859,-1.083,0.1018,-0.2839,0.0,KGiant
2689011614514995712,48.928647,-30.657102,21.21,2.293,-266.6,2.444,-1.8552,0.0499,-0.7369,0.0581,-0.3418,0.0,KGiant
2689823603851969024,49.461684,-30.264622,29.05,4.986,-209.2,3.577,-1.2608,0.0797,-0.4341,0.0846,-0.2773,0.0,KGiant
2689973717253965824,50.351114,-30.281383,16.35,2.982,-90.2,4.443,-3.5651,0.1082,-3.069,0.1372,-0.3523,0.0,KGiant
2690698815107813888,51.204772,-29.432329,12.8,2.094,-199.799,2.704,-3.086,0.057,-1.4083,0.0663,-0.4714,0.0,KGiant
2690422631530805248,51.099119,-30.231316,14.62,2.371,-66.3,2.08,-1.1163,0.0623,-1.8268,0.0657,-0.3404,0.0,KGiant
2690371225067134464,51.187478,-30.520458,25.3,5.462,-44.3,6.75,-1.0985,0.1436,-2.0394,0.1622,-0.3011,0.0,KGiant
2690475098851454976,51.697121,-30.158921,24.47,4.595,-50.2,2.239,-1.2615,0.0801,0.2305,0.082,-0.23,0.0,KGiant
2690450256760568832,51.450725,-30.352577,11.57,1.95,-336.399,2.508,-7.035,0.054,-1.8775,0.0691,-0.445,0.0,KGiant
2690063499249428992,49.053166,-29.246449,32.95,7.078,-277.0,8.911,-0.4091,0.2543,-0.2653,0.3034,-0.2757,0.0,KGiant
2690441387652361216,51.255291,-30.083655,37.84,7.44,-376.5,5.327,-0.5793,0.2571,0.1706,0.3218,-0.4718,0.0,KGiant
763874605203006720,178.901951,66.953656,23.86,6.803,-43.099,6.643,3.1665,0.2344,3.2802,0.1529,0.7012,0.0,KGiant
2803345361921036288,120.43577,-38.888888,17.98,3.551,-207.7,2.508,1.5244,0.0719,-1.9032,0.0545,0.2511,0.0,KGiant
2808095870628242432,120.699139,-37.312081,10.62,2.123,-298.6,2.21,1.3919,0.0623,-2.8042,0.0384,0.0696,0.0,KGiant
294591325796516992,131.446299,-36.571579,21.98,4.612,-54.2,6.258,0.9001,0.1245,0.1735,0.088,0.3916,0.0,KGiant
293671141938690176,130.994968,-37.712478,8.8,1.795,-380.0,2.226,4.6576,0.0445,-5.5496,0.0315,0.4138,0.0,KGiant
294032159709721088,130.106128,-37.947279,17.84,2.983,-104.3,1.966,-0.387,0.0855,-1.0077,0.0764,0.4482,0.0,KGiant
294283256382433792,129.233911,-37.796742,43.88,5.701,-282.9,5.05,0.6404,0.096,-0.9327,0.1019,0.5497,0.009,KGiant
294825526068563968,130.029723,-36.083506,14.38,3.076,-281.6,2.141,2.4753,0.0648,-4.258,0.0497,0.3352,0.0,KGiant
294822261893420672,130.091472,-36.110648,8.08,1.193,-216.901,0.908,5.1648,0.0384,-4.4903,0.0276,0.3013,0.0,KGiant
294645206161780608,131.363004,-36.365926,11.83,2.738,-177.3,1.34,2.9948,0.0559,-1.4335,0.0489,0.3145,0.0,KGiant
294894967099961472,131.024078,-35.65232,29.24,5.4,-40.3,3.0,1.1402,0.1116,0.6573,0.0714,0.3677,0.0,KGiant
310338192027886592,130.876322,-31.204155,13.11,1.933,-85.8,1.661,3.2342,0.0484,-1.5529,0.0415,0.2325,0.0,KGiant
310533969521466880,129.34157,-30.903093,32.97,4.734,-231.9,6.397,0.935,0.0778,-0.431,0.0724,0.326,0.0,KGiant
310572250565281024,128.723083,-30.79994,11.93,2.851,-68.6,1.979,2.2722,0.033,-1.861,0.029,0.3584,0.0,KGiant
310701816843396992,129.166329,-30.30829,10.11,1.859,-23.301,1.876,4.2611,0.044,-2.7546,0.029,0.2035,0.0,KGiant
310679173775963392,129.372646,-30.620537,32.27,5.443,58.5,2.531,1.6421,0.1024,-1.0876,0.0857,0.3542,0.0,KGiant
310745354927310592,129.507467,-29.794456,13.28,3.152,-170.901,1.758,3.6981,0.0451,-1.3386,0.037,0.2288,0.0,KGiant
310664781340879872,129.97727,-30.185866,8.42,1.208,-8.301,1.366,7.3165,0.0324,-1.8761,0.029,0.3803,0.0,KGiant
316458692223216512,130.932263,-30.229295,38.37,4.319,-180.7,3.779,0.5586,0.0678,-0.3485,0.05,0.2592,0.0,KGiant
316493704796579712,131.16079,-29.846283,7.07,1.397,-295.1,1.312,3.252,0.0322,-5.937,0.0232,0.2768,0.0,KGiant
322541259267705984,131.219784,-23.987987,15.42,1.974,-327.2,1.78,0.846,0.0339,-0.9578,0.0332,0.165,0.0,KGiant
323498551643166336,129.226262,-23.742442,36.7,7.455,-101.3,5.855,0.86,0.1416,0.3161,0.1065,0.1576,0.0,KGiant
371711174448464384,128.984668,-22.548387,11.57,1.813,-113.701,1.9,3.2076,0.0426,-1.8942,0.0471,0.2633,0.0,KGiant
371715817308599552,129.236836,-22.41148,20.26,3.369,-119.0,3.341,1.4931,0.0948,-1.0873,0.1086,0.2944,0.0,KGiant
290566602138116352,137.565767,-38.660241,30.28,3.829,-193.2,2.051,2.1068,0.1019,-1.5169,0.0701,0.4615,0.0,KGiant
290775818585003904,137.173965,-38.428448,11.32,1.476,-94.4,1.488,2.7707,0.0416,-2.9462,0.0316,0.4327,0.0,KGiant
289265879882573184,136.6935,-38.794051,13.48,2.066,78.7,2.253,-0.197,0.0625,-1.1901,0.0506,0.4801,0.0,KGiant
290852543880724992,136.283184,-38.314244,11.68,1.481,-144.1,1.58,4.7696,0.039,-4.343,0.0241,0.2807,0.0,KGiant
290855842415604608,136.293933,-38.193494,36.26,5.385,-23.8,4.56,1.2034,0.1119,0.4986,0.106,0.3596,0.0,KGiant
289332121162766080,136.453211,-38.603386,30.1,7.318,2.8,8.861,1.2077,0.1882,-0.7193,0.1517,0.4895,0.0,KGiant
289324635035117568,136.231032,-38.735523,10.06,1.479,-290.8,1.473,3.3578,0.0352,-4.1082,0.0284,0.4777,0.0,KGiant
289325940705178112,136.083714,-38.806554,32.11,4.982,-16.8,3.702,1.0078,0.1083,0.122,0.0783,0.4098,0.0,KGiant
291843066418437504,135.782163,-36.944928,17.59,2.573,16.3,1.855,1.6041,0.0815,-0.7502,0.0723,0.3833,0.0,KGiant
291845265441708672,135.846052,-36.845166,17.52,1.789,-79.3,2.29,2.5778,0.0398,-1.7891,0.0386,0.4586,0.0,KGiant
291852858943881856,136.059007,-36.701103,9.98,2.098,-235.3,2.132,3.5756,0.0442,-2.4543,0.0359,0.3959,0.0,KGiant
291636323872818816,135.917409,-37.856757,29.17,5.35,-166.7,2.999,0.7588,0.0813,0.1601,0.0829,0.4445,0.0,KGiant
291691295159137280,135.741675,-37.624737,17.2,3.618,-136.3,3.54,2.5298,0.095,-1.3228,0.0708,0.4014,0.0,KGiant
291835812218669824,136.209762,-36.846211,16.27,2.608,64.499,2.002,3.1655,0.0827,0.1463,0.0691,0.3603,0.0,KGiant
291767642497348096,136.355261,-37.321782,15.17,2.141,-93.8,1.785,4.0192,0.0765,-2.1194,0.06,0.2964,0.0,KGiant
291750943665220864,136.580648,-37.364678,21.75,2.603,-108.4,1.937,2.2139,0.0644,-1.4716,0.0447,0.3287,0.0,KGiant
291018943798227840,137.567032,-37.120571,31.06,4.82,-269.5,6.275,1.6348,0.1299,-1.0025,0.1246,0.3591,0.0,KGiant
2506736874668805120,159.419606,-57.889073,28.11,5.136,-161.7,2.783,1.1154,0.1146,-2.0863,0.1129,0.2796,0.995,KGiant
2507556255645280768,158.26889,-57.977634,19.37,4.679,-166.199,2.235,1.0573,0.0974,-3.0392,0.0837,0.2434,0.99,KGiant
